norad_moon_2023-12_8 Contact Analysis.csv
2023/12/12 01:41:00.0000 UTC

Generated: Tue Dec 12 15:23:59 2023,
Start: 2023/12/12 01:41:00.00, Stop: 2023/12/13 01:41:00.00,
Analysis,Rise,Set,Duration,
ID,SECONDS,SECONDS,SECONDS,
TDRS 13 - TDRS 9,0.000,86400.000,86400.000,
TDRS 13 - HST,0.000,6459.760,6459.760,
TDRS 13 - HST,9015.019,12497.925,3482.906,
TDRS 13 - HST,15051.829,24699.958,9648.129,
TDRS 13 - HST,27237.815,30881.242,3643.427,
TDRS 13 - HST,33416.858,43133.613,9716.754,
TDRS 13 - HST,45683.302,49178.301,3494.999,
TDRS 13 - HST,51733.461,55216.348,3482.887,
TDRS 13 - HST,57769.442,67424.278,9654.835,
TDRS 13 - HST,69961.001,73607.534,3646.533,
TDRS 13 - HST,76142.566,85856.190,9713.624,
TDRS 13 - TDRS 7,0.000,86400.000,86400.000,
TDRS 13 - MMS 3,0.000,86400.000,86400.000,
TDRS 13 - IOAG-Equatorial,0.000,23906.744,23906.744,
TDRS 13 - IOAG-Equatorial,27454.767,66831.820,39377.053,
TDRS 13 - IOAG-Equatorial,70984.730,86400.000,15415.270,
TDRS 13 - IOAG-North1,0.000,86400.000,86400.000,
TDRS 13 - IOAG-North2,0.000,86400.000,86400.000,
TDRS 13 - IOAG-South1,0.000,86400.000,86400.000,
TDRS 13 - IOAG-South2,0.000,86400.000,86400.000,
TDRS 9 - HST,390.284,9931.518,9541.234,
TDRS 9 - HST,12488.047,16001.336,3513.289,
TDRS 9 - HST,18550.605,28309.338,9758.733,
TDRS 9 - HST,30845.265,34469.439,3624.174,
TDRS 9 - HST,37009.035,46612.835,9603.801,
TDRS 9 - HST,49168.346,52651.928,3483.582,
TDRS 9 - HST,55207.497,58721.450,3513.953,
TDRS 9 - HST,61271.001,71024.152,9753.151,
TDRS 9 - HST,73564.040,77181.073,3617.033,
TDRS 9 - HST,79725.409,86400.000,6674.591,
TDRS 9 - TDRS 7,0.000,86400.000,86400.000,
TDRS 9 - MMS 3,0.000,27868.005,27868.005,
TDRS 9 - MMS 3,41515.410,86400.000,44884.590,
TDRS 9 - IOAG-Equatorial,0.000,23092.417,23092.417,
TDRS 9 - IOAG-Equatorial,27327.801,67760.714,40432.913,
TDRS 9 - IOAG-Equatorial,71117.821,86400.000,15282.179,
TDRS 9 - IOAG-North1,0.000,86400.000,86400.000,
TDRS 9 - IOAG-North2,0.000,86400.000,86400.000,
TDRS 9 - IOAG-South1,0.000,86400.000,86400.000,
TDRS 9 - IOAG-South2,0.000,86400.000,86400.000,
HST - TDRS 7,0.000,1381.537,1381.537,
HST - TDRS 7,3905.199,13695.703,9790.504,
HST - TDRS 7,16181.917,19938.005,3756.088,
HST - TDRS 7,22430.458,32089.850,9659.392,
HST - TDRS 7,34623.337,38082.985,3459.648,
HST - TDRS 7,40620.488,50205.508,9585.020,
HST - TDRS 7,52709.272,56428.374,3719.102,
HST - TDRS 7,58917.929,62670.443,3752.514,
HST - TDRS 7,65166.094,74817.205,9651.110,
HST - TDRS 7,77351.342,80811.102,3459.760,
HST - TDRS 7,83347.866,86400.000,3052.134,
HST - MMS 3,1143.878,10348.243,9204.365,
HST - MMS 3,12714.323,16129.493,3415.170,
HST - MMS 3,18609.963,22012.999,3403.036,
HST - MMS 3,27390.540,31335.235,3944.695,
HST - MMS 3,34076.924,37614.103,3537.180,
HST - MMS 3,39969.965,49319.180,9349.214,
HST - MMS 3,51542.539,60844.608,9302.069,
HST - MMS 3,63034.183,66585.865,3551.682,
HST - MMS 3,68767.540,78047.372,9279.832,
HST - MMS 3,80220.584,86400.000,6179.416,
HST - IOAG-Equatorial,0.000,2750.903,2750.903,
HST - IOAG-Equatorial,4383.847,14182.050,9798.203,
HST - IOAG-Equatorial,15814.923,23395.711,7580.788,
HST - IOAG-Equatorial,27349.464,31416.723,4067.259,
HST - IOAG-Equatorial,33040.662,42870.207,9829.544,
HST - IOAG-Equatorial,44483.606,60011.220,15527.614,
HST - IOAG-Equatorial,61638.993,65747.375,4108.382,
HST - IOAG-Equatorial,73138.902,86400.000,13261.098,
HST - IOAG-North1,0.000,2754.686,2754.686,
HST - IOAG-North1,4426.404,14212.457,9786.054,
HST - IOAG-North1,15880.292,31397.419,15517.127,
HST - IOAG-North1,33010.385,42852.461,9842.076,
HST - IOAG-North1,44501.343,60028.962,15527.620,
HST - IOAG-North1,61699.841,71483.253,9783.412,
HST - IOAG-North1,73132.859,86400.000,13267.141,
HST - IOAG-North2,0.000,2750.124,2750.124,
HST - IOAG-North2,4409.784,14208.702,9798.918,
HST - IOAG-North2,17445.540,31397.543,13952.003,
HST - IOAG-North2,33060.604,42852.326,9791.722,
HST - IOAG-North2,44504.696,57833.692,13328.996,
HST - IOAG-North2,61672.471,71475.579,9803.108,
HST - IOAG-North2,73159.418,86400.000,13240.582,
HST - IOAG-South1,0.000,2746.165,2746.165,
HST - IOAG-South1,4358.362,14235.817,9877.455,
HST - IOAG-South1,15822.307,31417.193,15594.885,
HST - IOAG-South1,33032.948,42848.297,9815.348,
HST - IOAG-South1,44443.262,60067.836,15624.574,
HST - IOAG-South1,61659.256,71511.677,9852.421,
HST - IOAG-South1,73143.690,86400.000,13256.310,
HST - IOAG-South2,0.000,2782.882,2782.882,
HST - IOAG-South2,4395.022,14199.011,9803.989,
HST - IOAG-South2,15826.611,31417.400,15590.789,
HST - IOAG-South2,32995.016,42890.679,9895.663,
HST - IOAG-South2,44478.320,60020.415,15542.096,
HST - IOAG-South2,61638.282,71499.713,9861.431,
HST - IOAG-South2,73101.193,86400.000,13298.807,
TDRS 7 - MMS 3,0.000,24732.965,24732.965,
TDRS 7 - MMS 3,27124.019,86400.000,59275.981,
TDRS 7 - IOAG-Equatorial,0.000,22992.827,22992.827,
TDRS 7 - IOAG-Equatorial,26604.787,67669.646,41064.859,
TDRS 7 - IOAG-Equatorial,71796.960,86400.000,14603.040,
TDRS 7 - IOAG-North1,0.000,86400.000,86400.000,
TDRS 7 - IOAG-North2,0.000,86400.000,86400.000,
TDRS 7 - IOAG-South1,0.000,86400.000,86400.000,
TDRS 7 - IOAG-South2,0.000,86400.000,86400.000,
MMS 3 - IOAG-Equatorial,0.000,23176.465,23176.465,
MMS 3 - IOAG-Equatorial,27345.239,65353.770,38008.531,
MMS 3 - IOAG-Equatorial,69267.162,86400.000,17132.838,
MMS 3 - IOAG-North1,0.000,25044.335,25044.335,
MMS 3 - IOAG-North1,25989.958,86400.000,60410.042,
MMS 3 - IOAG-North2,0.000,25010.897,25010.897,
MMS 3 - IOAG-North2,26017.955,86400.000,60382.045,
MMS 3 - IOAG-South1,0.000,25175.016,25175.016,
MMS 3 - IOAG-South1,25989.317,86400.000,60410.683,
MMS 3 - IOAG-South2,0.000,86400.000,86400.000,
IOAG-Equatorial - IOAG-North1,0.000,86400.000,86400.000,
IOAG-Equatorial - IOAG-North2,0.000,86400.000,86400.000,
IOAG-Equatorial - IOAG-South1,0.000,35733.776,35733.776,
IOAG-Equatorial - IOAG-South1,41136.109,78932.386,37796.277,
IOAG-Equatorial - IOAG-South1,84332.576,86400.000,2067.424,
IOAG-Equatorial - IOAG-South2,0.000,9923.705,9923.705,
IOAG-Equatorial - IOAG-South2,11849.856,53117.132,41267.276,
IOAG-Equatorial - IOAG-South2,55050.403,86400.000,31349.597,
IOAG-North1 - IOAG-North2,0.000,12247.693,12247.693,
IOAG-North1 - IOAG-North2,14976.986,33846.828,18869.842,
IOAG-North1 - IOAG-North2,36576.121,55445.964,18869.843,
IOAG-North1 - IOAG-North2,58175.256,77045.099,18869.843,
IOAG-North1 - IOAG-North2,79774.391,86400.000,6625.609,
IOAG-North1 - IOAG-South1,0.000,33717.463,33717.463,
IOAG-North1 - IOAG-South1,36511.505,76915.643,40404.138,
IOAG-North1 - IOAG-South1,79709.691,86400.000,6690.309,
IOAG-North1 - IOAG-South2,0.000,18821.625,18821.625,
IOAG-North1 - IOAG-South2,28164.679,62019.226,33854.547,
IOAG-North1 - IOAG-South2,71361.971,86400.000,15038.029,
IOAG-North2 - IOAG-South1,6566.033,40420.425,33854.392,
IOAG-North2 - IOAG-South1,49763.325,83618.026,33854.701,
IOAG-North2 - IOAG-South2,0.000,12118.373,12118.373,
IOAG-North2 - IOAG-South2,14912.412,55316.553,40404.141,
IOAG-North2 - IOAG-South2,58110.598,86400.000,28289.402,
IOAG-South1 - IOAG-South2,0.000,12247.693,12247.693,
IOAG-South1 - IOAG-South2,14976.986,33846.828,18869.842,
IOAG-South1 - IOAG-South2,36576.121,55445.964,18869.843,
IOAG-South1 - IOAG-South2,58175.256,77045.099,18869.843,
IOAG-South1 - IOAG-South2,79774.391,86400.000,6625.609,
Analysis,Time True,Time False,Percent True,Interval Count,
TDRS 13 - TDRS 9,86400.000,0.000,100.0000%,1,
TDRS 13 - HST,62943.855,23456.145,72.8517%,10,
TDRS 13 - TDRS 7,86400.000,0.000,100.0000%,1,
TDRS 13 - MMS 3,86400.000,0.000,100.0000%,1,
TDRS 13 - IOAG-Equatorial,78699.068,7700.932,91.0869%,3,
TDRS 13 - IOAG-North1,86400.000,0.000,100.0000%,1,
TDRS 13 - IOAG-North2,86400.000,0.000,100.0000%,1,
TDRS 13 - IOAG-South1,86400.000,0.000,100.0000%,1,
TDRS 13 - IOAG-South2,86400.000,0.000,100.0000%,1,
TDRS 9 - HST,63083.540,23316.460,73.0134%,10,
TDRS 9 - TDRS 7,86400.000,0.000,100.0000%,1,
TDRS 9 - MMS 3,72752.595,13647.405,84.2044%,2,
TDRS 9 - IOAG-Equatorial,78807.509,7592.491,91.2124%,3,
TDRS 9 - IOAG-North1,86400.000,0.000,100.0000%,1,
TDRS 9 - IOAG-North2,86400.000,0.000,100.0000%,1,
TDRS 9 - IOAG-South1,86400.000,0.000,100.0000%,1,
TDRS 9 - IOAG-South2,86400.000,0.000,100.0000%,1,
HST - TDRS 7,61266.810,25133.190,70.9107%,11,
HST - MMS 3,61166.660,25233.340,70.7947%,10,
HST - IOAG-Equatorial,66923.792,19476.208,77.4581%,8,
HST - IOAG-North1,76478.115,9921.885,88.5163%,7,
HST - IOAG-North2,72665.452,13734.548,84.1035%,7,
HST - IOAG-South1,76767.159,9632.841,88.8509%,7,
HST - IOAG-South2,76775.656,9624.344,88.8607%,7,
TDRS 7 - MMS 3,84008.946,2391.054,97.2326%,2,
TDRS 7 - IOAG-Equatorial,78660.727,7739.273,91.0425%,3,
TDRS 7 - IOAG-North1,86400.000,0.000,100.0000%,1,
TDRS 7 - IOAG-North2,86400.000,0.000,100.0000%,1,
TDRS 7 - IOAG-South1,86400.000,0.000,100.0000%,1,
TDRS 7 - IOAG-South2,86400.000,0.000,100.0000%,1,
MMS 3 - IOAG-Equatorial,78317.833,8082.167,90.6456%,3,
MMS 3 - IOAG-North1,85454.377,945.623,98.9055%,2,
MMS 3 - IOAG-North2,85392.942,1007.058,98.8344%,2,
MMS 3 - IOAG-South1,85585.699,814.301,99.0575%,2,
MMS 3 - IOAG-South2,86400.000,0.000,100.0000%,1,
IOAG-Equatorial - IOAG-North1,86400.000,0.000,100.0000%,1,
IOAG-Equatorial - IOAG-North2,86400.000,0.000,100.0000%,1,
IOAG-Equatorial - IOAG-South1,75597.477,10802.523,87.4971%,3,
IOAG-Equatorial - IOAG-South2,82540.578,3859.422,95.5331%,3,
IOAG-North1 - IOAG-North2,75482.829,10917.171,87.3644%,5,
IOAG-North1 - IOAG-South1,80811.910,5588.090,93.5323%,3,
IOAG-North1 - IOAG-South2,67714.201,18685.799,78.3729%,3,
IOAG-North2 - IOAG-South1,67709.093,18690.907,78.3670%,2,
IOAG-North2 - IOAG-South2,80811.916,5588.084,93.5323%,3,
IOAG-South1 - IOAG-South2,75482.829,10917.171,87.3644%,5,
