sl_5_5400_20261014 Distances.csv
2026/10/14 07:47:00.0000 UTC

Generated: Tue Oct  8 14:47:12 2024,
Start: 2026/10/14 07:47:00.00, Stop: 2026/10/14 09:17:00.00,
TIME_UNITS,Distance STARLINK-2684 - STARLINK-6336,Distance STARLINK-2684 - STARLINK-1705,Distance STARLINK-2684 - STARLINK-3629,Distance STARLINK-2684 - STARLINK-6128,Distance STARLINK-2684 - MoonARTEMIS1,Distance STARLINK-2684 - MoonARTEMIS2,Distance STARLINK-2684 - MoonIOAGEO,Distance STARLINK-2684 - MoonIOAGNO,Distance STARLINK-2684 - MoonIOAGNO 0001,Distance STARLINK-2684 - MoonIOAGSO,Distance STARLINK-2684 - MoonIOAGSO 0001,Distance STARLINK-2684 - MoonLRO,Distance STARLINK-2684 - MarsSat1,Distance STARLINK-2684 - MarsSat2,Distance STARLINK-2684 - MarsSat3,Distance STARLINK-2684 - MarsSat4,Distance STARLINK-6336 - STARLINK-1705,Distance STARLINK-6336 - STARLINK-3629,Distance STARLINK-6336 - STARLINK-6128,Distance STARLINK-6336 - MoonARTEMIS1,Distance STARLINK-6336 - MoonARTEMIS2,Distance STARLINK-6336 - MoonIOAGEO,Distance STARLINK-6336 - MoonIOAGNO,Distance STARLINK-6336 - MoonIOAGNO 0001,Distance STARLINK-6336 - MoonIOAGSO,Distance STARLINK-6336 - MoonIOAGSO 0001,Distance STARLINK-6336 - MoonLRO,Distance STARLINK-6336 - MarsSat1,Distance STARLINK-6336 - MarsSat2,Distance STARLINK-6336 - MarsSat3,Distance STARLINK-6336 - MarsSat4,Distance STARLINK-1705 - STARLINK-3629,Distance STARLINK-1705 - STARLINK-6128,Distance STARLINK-1705 - MoonARTEMIS1,Distance STARLINK-1705 - MoonARTEMIS2,Distance STARLINK-1705 - MoonIOAGEO,Distance STARLINK-1705 - MoonIOAGNO,Distance STARLINK-1705 - MoonIOAGNO 0001,Distance STARLINK-1705 - MoonIOAGSO,Distance STARLINK-1705 - MoonIOAGSO 0001,Distance STARLINK-1705 - MoonLRO,Distance STARLINK-1705 - MarsSat1,Distance STARLINK-1705 - MarsSat2,Distance STARLINK-1705 - MarsSat3,Distance STARLINK-1705 - MarsSat4,Distance STARLINK-3629 - STARLINK-6128,Distance STARLINK-3629 - MoonARTEMIS1,Distance STARLINK-3629 - MoonARTEMIS2,Distance STARLINK-3629 - MoonIOAGEO,Distance STARLINK-3629 - MoonIOAGNO,Distance STARLINK-3629 - MoonIOAGNO 0001,Distance STARLINK-3629 - MoonIOAGSO,Distance STARLINK-3629 - MoonIOAGSO 0001,Distance STARLINK-3629 - MoonLRO,Distance STARLINK-3629 - MarsSat1,Distance STARLINK-3629 - MarsSat2,Distance STARLINK-3629 - MarsSat3,Distance STARLINK-3629 - MarsSat4,Distance STARLINK-6128 - MoonARTEMIS1,Distance STARLINK-6128 - MoonARTEMIS2,Distance STARLINK-6128 - MoonIOAGEO,Distance STARLINK-6128 - MoonIOAGNO,Distance STARLINK-6128 - MoonIOAGNO 0001,Distance STARLINK-6128 - MoonIOAGSO,Distance STARLINK-6128 - MoonIOAGSO 0001,Distance STARLINK-6128 - MoonLRO,Distance STARLINK-6128 - MarsSat1,Distance STARLINK-6128 - MarsSat2,Distance STARLINK-6128 - MarsSat3,Distance STARLINK-6128 - MarsSat4,Distance MoonARTEMIS1 - MoonARTEMIS2,Distance MoonARTEMIS1 - MoonIOAGEO,Distance MoonARTEMIS1 - MoonIOAGNO,Distance MoonARTEMIS1 - MoonIOAGNO 0001,Distance MoonARTEMIS1 - MoonIOAGSO,Distance MoonARTEMIS1 - MoonIOAGSO 0001,Distance MoonARTEMIS1 - MoonLRO,Distance MoonARTEMIS1 - MarsSat1,Distance MoonARTEMIS1 - MarsSat2,Distance MoonARTEMIS1 - MarsSat3,Distance MoonARTEMIS1 - MarsSat4,Distance MoonARTEMIS2 - MoonIOAGEO,Distance MoonARTEMIS2 - MoonIOAGNO,Distance MoonARTEMIS2 - MoonIOAGNO 0001,Distance MoonARTEMIS2 - MoonIOAGSO,Distance MoonARTEMIS2 - MoonIOAGSO 0001,Distance MoonARTEMIS2 - MoonLRO,Distance MoonARTEMIS2 - MarsSat1,Distance MoonARTEMIS2 - MarsSat2,Distance MoonARTEMIS2 - MarsSat3,Distance MoonARTEMIS2 - MarsSat4,Distance MoonIOAGEO - MoonIOAGNO,Distance MoonIOAGEO - MoonIOAGNO 0001,Distance MoonIOAGEO - MoonIOAGSO,Distance MoonIOAGEO - MoonIOAGSO 0001,Distance MoonIOAGEO - MoonLRO,Distance MoonIOAGEO - MarsSat1,Distance MoonIOAGEO - MarsSat2,Distance MoonIOAGEO - MarsSat3,Distance MoonIOAGEO - MarsSat4,Distance MoonIOAGNO - MoonIOAGNO 0001,Distance MoonIOAGNO - MoonIOAGSO,Distance MoonIOAGNO - MoonIOAGSO 0001,Distance MoonIOAGNO - MoonLRO,Distance MoonIOAGNO - MarsSat1,Distance MoonIOAGNO - MarsSat2,Distance MoonIOAGNO - MarsSat3,Distance MoonIOAGNO - MarsSat4,Distance MoonIOAGNO 0001 - MoonIOAGSO,Distance MoonIOAGNO 0001 - MoonIOAGSO 0001,Distance MoonIOAGNO 0001 - MoonLRO,Distance MoonIOAGNO 0001 - MarsSat1,Distance MoonIOAGNO 0001 - MarsSat2,Distance MoonIOAGNO 0001 - MarsSat3,Distance MoonIOAGNO 0001 - MarsSat4,Distance MoonIOAGSO - MoonIOAGSO 0001,Distance MoonIOAGSO - MoonLRO,Distance MoonIOAGSO - MarsSat1,Distance MoonIOAGSO - MarsSat2,Distance MoonIOAGSO - MarsSat3,Distance MoonIOAGSO - MarsSat4,Distance MoonIOAGSO 0001 - MoonLRO,Distance MoonIOAGSO 0001 - MarsSat1,Distance MoonIOAGSO 0001 - MarsSat2,Distance MoonIOAGSO 0001 - MarsSat3,Distance MoonIOAGSO 0001 - MarsSat4,Distance MoonLRO - MarsSat1,Distance MoonLRO - MarsSat2,Distance MoonLRO - MarsSat3,Distance MoonLRO - MarsSat4,Distance MarsSat1 - MarsSat2,Distance MarsSat1 - MarsSat3,Distance MarsSat1 - MarsSat4,Distance MarsSat2 - MarsSat3,Distance MarsSat2 - MarsSat4,Distance MarsSat3 - MarsSat4,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,9707.3729,13362.0716,9181.2471,10253.4397,390851.5317,418335.8456,405479.7220,401437.8507,408864.6493,411070.9375,412301.2542,407714.4219,234914617.5079,234911056.5475,234908866.1221,234902664.5014,11841.2790,11049.7734,13708.7618,382653.1454,410075.0987,397189.6203,393165.9460,400567.1052,402796.8403,404135.0623,399489.3504,234922447.1884,234918886.8008,234916696.4039,234910494.3650,10434.7974,6443.3621,379416.1584,407033.0868,394158.9331,390136.9786,397634.3334,399704.3189,400809.3905,396324.0359,234915571.2695,234912011.6459,234909820.3308,234903618.1748,9915.4831,384657.2743,412109.9403,399345.3052,395241.9503,402644.8256,404952.5887,406095.4535,401515.7265,234911855.3175,234908295.1834,234906104.9232,234899902.6420,385564.5132,413206.9344,400340.2074,396315.5574,403824.4014,405876.7699,406941.5460,402481.9564,234911472.3487,234907912.2182,234905720.9135,234899519.1113,28676.6572,16271.3956,13048.0383,21589.3260,21036.2748,21668.9315,17082.3237,235073703.6973,235070180.5850,235067981.3081,235061757.0133,14066.7103,16981.5518,10295.0522,10757.7022,12917.6098,12003.9501,235087286.9127,235083766.2677,235081567.2633,235075341.0997,5669.4161,8414.2441,6299.9915,12363.0737,5619.3067,235085394.8313,235081872.8247,235079673.6696,235073448.5375,8637.2026,11531.1865,15400.0716,8041.7507,235081493.8768,235077971.5575,235075772.8037,235069547.7075,10752.9879,15642.2377,9445.8875,235085321.9859,235081800.2960,235079601.8692,235073376.1776,8637.2026,5929.3860,235087320.9981,235083799.5765,235081599.9855,235075374.6409,7481.2088,235080599.2219,235077078.2927,235074878.2494,235068652.7653,235081759.0016,235078237.4427,235076038.0633,235069812.7181,25246.7760,30625.6072,18168.6127,26055.2494,26997.1680,19123.1969,
300.000,11142.7292,13327.2774,11036.4242,9246.6961,391073.3481,418512.2084,405552.8659,401772.8385,409089.5816,411242.2809,412664.6265,408008.5861,234909234.5080,234906142.8273,234903930.1399,234897872.8763,10444.7658,11458.6472,13612.8041,382305.6283,409676.4882,396670.6968,392922.9292,400209.1954,402373.9703,403936.2003,399203.9530,234918943.5298,234915852.3981,234913639.7362,234907582.0824,8696.9296,7639.0603,378097.6852,405587.8579,392631.9355,388851.0505,396198.1116,398306.0250,399664.7894,395054.3813,234912368.7042,234909278.4027,234907065.2497,234901007.2366,9091.0179,382477.7352,409830.9440,396966.7290,393120.3821,400384.1779,402688.7629,404082.1621,399388.2089,234909194.3993,234906103.6643,234903891.3804,234897833.2879,384766.8484,412296.1039,399362.8844,395568.8150,402935.2301,405025.6767,406305.8707,401742.8172,234906346.1590,234903255.3878,234901042.2062,234894984.5298,28576.9526,16038.3026,12963.8031,21581.8391,20955.7514,21831.7407,17206.0672,235069808.3274,235066754.4220,235064534.1552,235058454.1202,14099.8385,16815.8350,10321.4008,10570.9311,12806.6498,11687.0869,235083360.8452,235080309.3839,235078089.4593,235072007.5890,5416.4346,8526.4499,6305.6637,12448.0669,5234.5756,235081273.7818,235078220.9647,235076000.8532,235069919.9997,8682.0428,11252.3991,15313.1851,7629.3217,235077448.0258,235074394.9188,235072175.1794,235066094.3638,10653.3925,15823.4884,9125.8424,235081407.9843,235078355.4730,235076136.1136,235070054.7215,8682.0428,5598.7965,235083344.6848,235080292.4614,235078071.9493,235071990.8606,7920.5788,235076811.2671,235073759.5629,235071538.5788,235065457.3375,235078184.9744,235075132.6053,235072912.3150,235066831.2303,25216.8645,30725.9094,18331.0222,25980.8106,26994.0905,18655.8202,
600.000,11511.0259,13296.5196,12555.7150,8764.7664,390561.7960,417948.9064,404892.8920,401376.0031,408578.2878,410675.0091,412288.7788,407543.1054,234904161.8414,234901540.1277,234899303.2546,234893395.7787,9531.7727,11441.9302,13451.3722,382166.5858,409487.7314,396374.3222,392900.1406,400069.4222,402166.2476,403935.7356,399104.8304,234914711.8193,234912090.5715,234909853.7152,234903945.9186,6020.0055,8293.3386,377445.9854,404798.4815,391767.7235,388232.6319,395414.6352,397562.1224,399185.0916,394413.7563,234909134.5193,234906514.0637,234904277.2015,234898368.8737,8184.8871,380479.4319,407737.8442,394770.9338,391191.9977,398313.6908,400595.9282,402244.0938,397410.7961,234906845.7135,234904224.9548,234901988.6857,234896080.3187,383917.1896,411318.5166,398321.7885,394764.0175,401973.3129,404104.6767,405619.6474,400914.0907,234901833.4750,234899212.6381,234896975.7146,234891067.6688,28472.5712,15803.9329,12886.5537,21569.4863,20869.8915,21989.2512,17316.1621,235065908.2425,235063324.1344,235061080.9609,235055150.7502,14126.2408,16643.6123,10345.9396,10382.6288,12694.6234,11373.4727,235079427.6650,235076845.9765,235074603.2136,235068671.2060,5161.3891,8635.2454,6312.7143,12531.5193,4942.0015,235077139.0502,235074556.0134,235072313.0276,235066382.0189,8734.4163,10968.7370,15216.8638,7205.6945,235073396.1643,235070812.8610,235068570.2188,235062639.2485,10544.6438,15996.7367,8751.1675,235077485.4958,235074902.7527,235072660.5419,235066729.0176,8734.4163,5392.9766,235079355.4368,235076773.0003,235074529.6502,235068598.3869,8396.9182,235073018.0106,235070436.1204,235068192.2801,235062260.8503,235074507.7558,235071925.1649,235069682.0565,235063750.7980,25189.9308,30830.4136,18541.3921,25905.5858,26988.7582,18177.1660,
900.000,10763.1561,13281.7243,13291.3392,9093.0200,389364.4486,416689.2369,403544.4845,400291.3555,407371.5987,409414.5007,411223.4565,406366.4635,234899494.2706,234897343.0952,234895079.8777,234889326.3687,9648.1842,11000.6912,13291.4652,382246.4110,409514.3158,396308.0869,393103.1483,400151.1906,402182.9080,404145.9427,399206.2613,234909756.3973,234907605.5551,234905342.3373,234899588.6097,2697.0586,8272.3598,377529.1418,404737.7578,391638.4774,388355.2620,395359.4455,397542.1559,399436.1769,394473.6325,234905764.6554,234903614.4670,234901351.7290,234895597.3875,7614.1470,378876.4127,406044.4728,392974.4307,389671.7432,396648.5270,398890.5151,400794.1905,395802.9588,234904608.9893,234902458.6697,234900196.1901,234894441.8353,383099.1689,410361.4802,397302.5894,393989.3663,401027.3029,403196.6622,404965.5257,400079.6701,234897968.4213,234895817.9813,234893555.1615,234887801.0167,28363.4443,15569.0261,12817.1808,21552.3812,20778.6870,22141.5119,17410.2974,235062003.5827,235059889.7606,235057621.4971,235051845.4242,14145.7603,16464.6945,10368.4198,10193.0342,12581.4945,11077.4783,235075487.4501,235073376.0218,235071108.2357,235065330.4093,4904.8698,8740.7714,6320.7847,12613.4603,4775.8848,235072991.1521,235070878.3846,235068610.3401,235062833.4914,8794.2921,10680.4586,15111.0469,6795.1162,235069338.5409,235067225.5310,235064957.8026,235059180.9912,10426.8161,16162.0865,8352.2133,235073554.7483,235071442.2612,235069175.0137,235063397.6742,8794.2921,5320.7429,235075353.0272,235073240.8646,235070972.4933,235065195.3737,8880.9232,235069219.5008,235067107.9118,235064839.0333,235059061.7328,235070709.1449,235068596.8202,235066328.7161,235060551.5999,25166.1277,30938.5423,18799.0958,25829.7107,26980.6199,17687.3226,
1200.000,9013.2382,13288.1773,13069.3481,10027.7200,387601.0639,414849.4928,401625.2295,398636.2388,405583.2423,407578.4508,409590.6785,404599.7870,234895281.5199,234893601.3316,234891309.3758,234885712.5914,10716.5303,10277.6558,13201.4940,382531.9640,409738.1839,396455.0854,393514.1296,400433.7461,402408.1625,404556.0004,399497.3192,234904157.8382,234902477.8161,234900185.8330,234894588.9523,970.6026,7580.6613,378332.3227,405396.0086,392233.8403,389209.3716,396025.9854,398233.7521,400401.0520,395226.9243,234902168.8920,234900489.3016,234898198.2265,234892600.7434,7708.9360,377841.8911,404922.6830,391752.6404,388732.7812,395561.4641,397748.2690,399904.7646,394745.8608,234902271.0865,234900591.5606,234898300.3889,234892702.8994,382393.6791,409510.2433,396389.6652,393331.0424,400184.7224,402383.4120,404422.7020,399325.5367,234894714.8831,234893035.1974,234890744.0372,234885146.6456,28249.4988,15334.3578,12756.6385,21530.6318,20682.1340,22288.5703,17487.4450,235058094.4905,235056451.3428,235054155.5421,235048536.4909,14158.2504,16278.8790,10388.6109,10002.4254,12467.2334,10812.6110,235071540.2762,235069899.4952,235067604.2373,235061983.4804,4647.6164,8843.1709,6329.4916,12693.9144,4753.8283,235068830.6204,235067188.5110,235064892.9598,235059273.1562,8861.6356,10387.8724,14995.6565,6421.3985,235065275.4197,235063633.0926,235061337.8306,235055718.0619,10300.0014,16319.6380,7965.1584,235069615.9678,235067974.1243,235065679.3909,235060059.1234,8861.6356,5373.1805,235071337.2008,235069695.6986,235067399.8587,235061779.7714,9347.2578,235065415.7943,235063774.8934,235061478.5308,235055858.2478,235066779.9302,235065138.2607,235062842.7160,235057222.6292,25145.6108,31049.7087,19102.7124,25753.3212,26969.0553,17186.5134,
1500.000,6573.8051,13312.2183,11940.8485,11083.9354,385452.2852,412607.8550,399314.4955,396590.2362,403389.0830,405345.6837,407573.0917,402425.8735,234891522.9281,234890314.0493,234887990.7236,234882551.8241,12126.2870,9543.5004,13221.2751,382988.1566,410119.8598,396776.0633,394094.0982,400874.6646,402803.1290,405133.2803,399943.3892,234898063.5653,234896854.6701,234894531.2810,234889092.4129,4462.4918,6363.5711,379759.2109,406681.8000,393461.7748,390703.0551,397325.9251,399543.6900,401981.5778,396588.4788,234898280.8043,234897072.0618,234894749.9013,234889310.5269,8413.0045,377486.6913,404481.0858,391218.1480,388485.0423,395161.4321,397282.4217,399686.2233,394359.1142,234899629.4119,234898420.9326,234896098.3390,234890658.9463,381870.0914,408838.7331,395656.9426,392863.8061,399522.4722,401736.7327,404058.3544,398731.0817,234891970.3526,234890761.6802,234888439.4497,234883000.0553,28130.6568,15100.7410,12705.9464,21504.3410,20580.2343,22430.4731,17547.7679,235054181.1110,235053008.9269,235050682.8823,235045222.1230,14163.5744,16085.9485,10406.2989,9811.1257,12351.8176,10590.2274,235067586.2163,235066416.3704,235064090.9324,235058628.5196,4390.5676,8942.5878,6338.4282,12772.9019,4870.0481,235064658.0048,235063486.8431,235061161.0774,235055699.5906,8936.4082,10091.3451,14870.5971,6105.4956,235061207.0818,235060035.7277,235057710.2254,235052248.7697,10164.3158,16469.4878,7630.6363,235065669.3792,235064498.4675,235062173.5394,235056711.6170,8936.4082,5526.2080,235067307.6698,235066137.1156,235063811.1001,235058349.3200,9774.9560,235061606.9549,235060437.0296,235058110.4774,235052648.4869,235062720.0302,235061549.3071,235059223.6134,235053761.8304,25128.5377,31163.3194,19450.0219,25676.5532,26953.3826,16675.1336,
1800.000,4206.5735,13342.8400,10194.4956,11838.3286,383141.9151,410186.7624,396835.8010,394377.5095,401009.8522,402938.5296,405395.8793,400072.0544,234888167.9093,234887430.5345,234885072.9662,234879791.3364,13276.9536,9127.9294,13343.1849,383561.8834,410602.8232,397213.9327,394787.3352,401414.6206,403310.2530,405826.9663,400491.1462,234891671.8778,234890934.3088,234888576.6353,234883295.1551,7496.1756,4965.3241,381644.2773,408433.4628,395160.2580,392673.8174,399100.3154,401309.6319,404010.9010,398405.5304,234894065.1377,234893327.4199,234890971.1500,234885689.3239,9343.2891,377845.0760,404751.2769,391406.3821,388961.2971,395479.6438,397529.2276,400173.0876,394684.9133,234896514.2384,234895776.9628,234893419.9783,234888138.1076,381578.6415,408401.4339,395159.7574,392642.7606,399098.3690,401310.5568,403920.3252,398360.2822,234889577.1350,234888839.6435,234886483.3359,234881201.3852,28006.8355,14869.0260,12666.1916,21473.6073,20472.9974,22567.2654,17592.4673,235050263.5918,235049562.5619,235047203.3128,235041900.3194,14161.6057,15885.6690,10421.2847,9619.5106,12235.2319,10418.2866,235063625.3400,235062926.6187,235060568.0383,235055263.4478,4134.9271,9039.1666,6347.1645,12850.4378,5097.8905,235060473.8706,235059773.8476,235057414.9062,235052111.2112,9018.5673,9791.3132,14735.7547,5862.4858,235057133.8284,235056433.6390,235054074.9359,235048771.2672,10019.9076,16611.7289,7390.2794,235061715.2058,235061015.4159,235058657.3304,235053353.2296,9018.5673,5747.5324,235063264.1107,235062564.6933,235060205.5414,235054901.5472,10147.1738,235057793.0531,235057094.2927,235054734.5912,235049430.3720,235058538.0757,235057838.4925,235055479.6844,235050175.6833,25115.0681,31278.7774,19838.0209,25599.5425,26932.8712,16153.7916,
2100.000,3919.6830,13366.4278,8434.9948,12046.5727,380914.1854,407830.2339,394434.1126,392244.0030,398688.7845,400600.2245,403303.7401,397788.0514,234885121.9315,234884856.1294,234882461.2013,234877334.2802,13797.0190,9245.6365,13515.9591,384187.6936,411119.4919,397699.9748,395527.3708,401983.7395,403859.5412,406573.4464,401075.9238,234885211.3898,234884945.2398,234882550.1643,234877423.4884,9721.2802,4075.3014,383773.6209,410439.3255,397117.6769,394909.1276,401139.5393,403320.3847,406274.3245,400476.3766,234889521.6419,234889255.0568,234886861.3946,234881734.5681,10103.8071,378870.6653,405684.1440,392271.4391,390113.3954,396465.9523,398443.5984,401319.9276,395682.7714,234892807.1126,234892541.1076,234890146.5338,234885019.6297,381544.9314,408227.4123,394928.7508,392697.3153,398944.7654,401134.9693,404031.9516,398253.9140,234887339.4664,234887073.2372,234884679.5824,234879552.5462,27877.9469,14640.1011,12638.5304,21438.5248,20360.4422,22698.9910,17623.5945,235046342.0825,235046112.2993,235043716.6389,235038568.9164,14152.2263,15677.7880,10433.3827,9428.0153,12117.4687,10300.3252,235059657.7133,235059430.2080,235057035.2764,235051886.0172,3882.2549,9133.0520,6355.2485,12926.5323,5399.7552,235056278.7981,235056050.0068,235053654.6820,235048506.2851,9108.0657,9488.2955,14590.9963,5698.6188,235053055.9834,235052827.0523,235050431.9417,235045283.5651,9866.9670,16746.4507,7280.4499,235057753.6698,235057525.0935,235055130.6416,235049981.8696,9108.0657,6003.7882,235059206.1593,235058977.9697,235056582.4738,235051433.7750,10450.7432,235053974.1659,235053746.6614,235051350.6046,235046201.6667,235054250.5715,235054022.2249,235051627.0871,235046478.3774,25105.3625,31395.4846,20262.9581,25522.4247,26906.7624,15623.3561,
2400.000,6102.8307,13372.4752,7618.7466,11646.6053,379007.9780,405778.1319,392350.0362,390431.4868,396666.0870,398569.3078,401534.9800,395820.4753,234882257.0188,234882462.7372,234880027.0863,234875050.2146,13542.7230,9827.1922,13668.5476,384794.5863,411598.1824,398161.0543,396243.8836,402508.8631,404375.9254,407302.8918,401630.1792,234878917.7424,234879122.9996,234876687.1654,234871710.6021,10896.7291,4444.2654,385910.5496,412462.9880,399098.1973,397172.0077,403208.4068,405341.0219,408534.8533,402574.0699,234884684.9638,234884889.5504,234882454.9735,234877478.4584,10439.4497,380443.0054,407156.7172,393692.6236,391819.1588,397995.8928,399905.4379,403007.7458,397235.7328,234888453.2228,234888658.4691,234886222.8869,234881246.2636,381767.1788,408317.1774,394966.5181,393028.0578,399065.0009,401212.8547,404389.6211,398424.0299,234885044.5109,234885249.5426,234882815.0243,234877838.2427,27743.8971,14414.8912,12624.1885,21399.1838,20242.6004,22825.6925,17643.8469,235042416.7351,235042658.1932,235040222.6768,235035225.6105,14135.3276,15462.0320,10442.4196,9237.1443,11998.5295,10234.8543,235055683.3975,235055927.1016,235053492.3723,235048493.8330,3634.5896,9224.3877,6362.2062,13001.1903,5737.2146,235052073.3818,235052315.8173,235049880.6635,235044882.9509,9204.8505,9182.9081,14436.1693,5609.6218,235048973.8974,235049216.2205,235046781.2579,235041783.5585,9705.7390,16873.7388,7324.1651,235053784.9924,235054027.6236,235051593.3584,235046595.3022,9204.8505,6265.0491,235055133.4060,235055376.4371,235052941.1521,235047943.1381,10675.7660,235050150.3759,235050394.1202,235047958.2643,235042959.9979,235049880.7421,235050123.6313,235047688.7086,235042690.6795,25099.5824,31512.8447,20720.3869,25445.3352,26874.2952,15085.0057,
