norad_moon_2023-12_10 Contact Analysis.csv
2023/12/12 01:41:00.0000 UTC

Generated: Tue Dec 12 15:23:33 2023,
Start: 2023/12/12 01:41:00.00, Stop: 2023/12/13 01:41:00.00,
Analysis,Rise,Set,Duration,
ID,SECONDS,SECONDS,SECONDS,
THEMIS E - TDRS 10,0.000,37187.458,37187.458,
THEMIS E - TDRS 10,52443.218,86400.000,33956.782,
THEMIS E - THEMIS A,0.000,44828.266,44828.266,
THEMIS E - THEMIS A,47219.338,86400.000,39180.662,
THEMIS E - IOAG-Equatorial,0.000,22703.966,22703.966,
THEMIS E - IOAG-Equatorial,26800.769,66537.510,39736.741,
THEMIS E - IOAG-Equatorial,70275.928,86400.000,16124.072,
THEMIS E - IOAG-North1,0.000,86400.000,86400.000,
THEMIS E - IOAG-North2,0.000,86400.000,86400.000,
THEMIS E - IOAG-South1,0.000,86400.000,86400.000,
THEMIS E - IOAG-South2,0.000,86400.000,86400.000,
TDRS 10 - THEMIS A,0.000,86400.000,86400.000,
TDRS 10 - IOAG-Equatorial,0.000,24130.838,24130.838,
TDRS 10 - IOAG-Equatorial,27936.064,66581.782,38645.718,
TDRS 10 - IOAG-Equatorial,70541.594,86400.000,15858.406,
TDRS 10 - IOAG-North1,0.000,86400.000,86400.000,
TDRS 10 - IOAG-North2,0.000,86400.000,86400.000,
TDRS 10 - IOAG-South1,0.000,86400.000,86400.000,
TDRS 10 - IOAG-South2,0.000,86400.000,86400.000,
THEMIS A - IOAG-Equatorial,0.000,22810.856,22810.856,
THEMIS A - IOAG-Equatorial,26908.055,66348.886,39440.831,
THEMIS A - IOAG-Equatorial,70111.520,86400.000,16288.480,
THEMIS A - IOAG-North1,0.000,86400.000,86400.000,
THEMIS A - IOAG-North2,0.000,86400.000,86400.000,
THEMIS A - IOAG-South1,0.000,86400.000,86400.000,
THEMIS A - IOAG-South2,0.000,86400.000,86400.000,
IOAG-Equatorial - IOAG-North1,0.000,86400.000,86400.000,
IOAG-Equatorial - IOAG-North2,0.000,86400.000,86400.000,
IOAG-Equatorial - IOAG-South1,0.000,35733.776,35733.776,
IOAG-Equatorial - IOAG-South1,41136.109,78932.386,37796.277,
IOAG-Equatorial - IOAG-South1,84332.576,86400.000,2067.424,
IOAG-Equatorial - IOAG-South2,0.000,9923.705,9923.705,
IOAG-Equatorial - IOAG-South2,11849.856,53117.132,41267.276,
IOAG-Equatorial - IOAG-South2,55050.403,86400.000,31349.597,
IOAG-North1 - IOAG-North2,0.000,12247.693,12247.693,
IOAG-North1 - IOAG-North2,14976.986,33846.828,18869.842,
IOAG-North1 - IOAG-North2,36576.121,55445.964,18869.843,
IOAG-North1 - IOAG-North2,58175.256,77045.099,18869.843,
IOAG-North1 - IOAG-North2,79774.391,86400.000,6625.609,
IOAG-North1 - IOAG-South1,0.000,33717.463,33717.463,
IOAG-North1 - IOAG-South1,36511.505,76915.643,40404.138,
IOAG-North1 - IOAG-South1,79709.691,86400.000,6690.309,
IOAG-North1 - IOAG-South2,0.000,18821.625,18821.625,
IOAG-North1 - IOAG-South2,28164.679,62019.226,33854.547,
IOAG-North1 - IOAG-South2,71361.971,86400.000,15038.029,
IOAG-North2 - IOAG-South1,6566.033,40420.425,33854.392,
IOAG-North2 - IOAG-South1,49763.325,83618.026,33854.701,
IOAG-North2 - IOAG-South2,0.000,12118.373,12118.373,
IOAG-North2 - IOAG-South2,14912.412,55316.553,40404.141,
IOAG-North2 - IOAG-South2,58110.598,86400.000,28289.402,
IOAG-South1 - IOAG-South2,0.000,12247.693,12247.693,
IOAG-South1 - IOAG-South2,14976.986,33846.828,18869.842,
IOAG-South1 - IOAG-South2,36576.121,55445.964,18869.843,
IOAG-South1 - IOAG-South2,58175.256,77045.099,18869.843,
IOAG-South1 - IOAG-South2,79774.391,86400.000,6625.609,
Analysis,Time True,Time False,Percent True,Interval Count,
THEMIS E - TDRS 10,71144.241,15255.759,82.3429%,2,
THEMIS E - THEMIS A,84008.928,2391.072,97.2326%,2,
THEMIS E - IOAG-Equatorial,78564.779,7835.221,90.9315%,3,
THEMIS E - IOAG-North1,86400.000,0.000,100.0000%,1,
THEMIS E - IOAG-North2,86400.000,0.000,100.0000%,1,
THEMIS E - IOAG-South1,86400.000,0.000,100.0000%,1,
THEMIS E - IOAG-South2,86400.000,0.000,100.0000%,1,
TDRS 10 - THEMIS A,86400.000,0.000,100.0000%,1,
TDRS 10 - IOAG-Equatorial,78634.962,7765.038,91.0127%,3,
TDRS 10 - IOAG-North1,86400.000,0.000,100.0000%,1,
TDRS 10 - IOAG-North2,86400.000,0.000,100.0000%,1,
TDRS 10 - IOAG-South1,86400.000,0.000,100.0000%,1,
TDRS 10 - IOAG-South2,86400.000,0.000,100.0000%,1,
THEMIS A - IOAG-Equatorial,78540.168,7859.832,90.9030%,3,
THEMIS A - IOAG-North1,86400.000,0.000,100.0000%,1,
THEMIS A - IOAG-North2,86400.000,0.000,100.0000%,1,
THEMIS A - IOAG-South1,86400.000,0.000,100.0000%,1,
THEMIS A - IOAG-South2,86400.000,0.000,100.0000%,1,
IOAG-Equatorial - IOAG-North1,86400.000,0.000,100.0000%,1,
IOAG-Equatorial - IOAG-North2,86400.000,0.000,100.0000%,1,
IOAG-Equatorial - IOAG-South1,75597.477,10802.523,87.4971%,3,
IOAG-Equatorial - IOAG-South2,82540.578,3859.422,95.5331%,3,
IOAG-North1 - IOAG-North2,75482.829,10917.171,87.3644%,5,
IOAG-North1 - IOAG-South1,80811.910,5588.090,93.5323%,3,
IOAG-North1 - IOAG-South2,67714.201,18685.799,78.3729%,3,
IOAG-North2 - IOAG-South1,67709.093,18690.907,78.3670%,2,
IOAG-North2 - IOAG-South2,80811.916,5588.084,93.5323%,3,
IOAG-South1 - IOAG-South2,75482.829,10917.171,87.3644%,5,
