norad_moon_2023-12_20 Contact Analysis.csv
2023/12/12 01:41:00.0000 UTC

Generated: Tue Dec 12 15:25:48 2023,
Start: 2023/12/12 01:41:00.00, Stop: 2023/12/19 01:41:00.00,
Analysis,Rise,Set,Duration,
ID,SECONDS,SECONDS,SECONDS,
TDRS 11 - IOAG-Equatorial,0.000,24101.674,24101.674,
TDRS 11 - IOAG-Equatorial,27940.929,66618.759,38677.830,
TDRS 11 - IOAG-Equatorial,70545.851,112254.074,41708.223,
TDRS 11 - IOAG-Equatorial,116011.138,154730.419,38719.281,
TDRS 11 - IOAG-Equatorial,158600.040,200420.684,41820.644,
TDRS 11 - IOAG-Equatorial,204115.260,242870.469,38755.209,
TDRS 11 - IOAG-Equatorial,246712.175,288577.034,41864.859,
TDRS 11 - IOAG-Equatorial,292251.339,331023.385,38772.046,
TDRS 11 - IOAG-Equatorial,334872.808,376704.324,41831.516,
TDRS 11 - IOAG-Equatorial,380411.171,419177.880,38766.708,
TDRS 11 - IOAG-Equatorial,423064.582,464793.801,41729.219,
TDRS 11 - IOAG-Equatorial,468580.588,507328.965,38748.378,
TDRS 11 - IOAG-Equatorial,511265.518,552846.589,41581.071,
TDRS 11 - IOAG-Equatorial,556742.725,595477.137,38734.411,
TDRS 11 - IOAG-Equatorial,599454.233,604800.000,5345.767,
TDRS 11 - IOAG-North1,0.000,604800.000,604800.000,
TDRS 11 - IOAG-North2,0.000,604800.000,604800.000,
TDRS 11 - IOAG-South1,0.000,461040.514,461040.514,
TDRS 11 - IOAG-South1,464584.380,547905.742,83321.362,
TDRS 11 - IOAG-South1,551623.688,591172.101,39548.414,
TDRS 11 - IOAG-South1,594849.843,604800.000,9950.157,
TDRS 11 - IOAG-South2,0.000,482356.449,482356.449,
TDRS 11 - IOAG-South2,486136.670,526250.177,40113.507,
TDRS 11 - IOAG-South2,529704.685,569627.266,39922.582,
TDRS 11 - IOAG-South2,573229.550,604800.000,31570.450,
IOAG-Equatorial - IOAG-North1,0.000,604800.000,604800.000,
IOAG-Equatorial - IOAG-North2,0.000,604800.000,604800.000,
IOAG-Equatorial - IOAG-South1,0.000,35733.776,35733.776,
IOAG-Equatorial - IOAG-South1,41136.109,78932.386,37796.277,
IOAG-Equatorial - IOAG-South1,84332.576,122130.997,37798.420,
IOAG-Equatorial - IOAG-South1,127529.042,165329.607,37800.565,
IOAG-Equatorial - IOAG-South1,170725.507,208528.218,37802.711,
IOAG-Equatorial - IOAG-South1,213921.970,251726.829,37804.859,
IOAG-Equatorial - IOAG-South1,257118.432,294925.440,37807.008,
IOAG-Equatorial - IOAG-South1,300314.893,338124.052,37809.159,
IOAG-Equatorial - IOAG-South1,343511.353,381322.664,37811.311,
IOAG-Equatorial - IOAG-South1,386707.811,424521.276,37813.465,
IOAG-Equatorial - IOAG-South1,429904.268,467719.888,37815.620,
IOAG-Equatorial - IOAG-South1,473100.723,510918.501,37817.777,
IOAG-Equatorial - IOAG-South1,516297.178,554117.114,37819.936,
IOAG-Equatorial - IOAG-South1,559493.631,597315.727,37822.096,
IOAG-Equatorial - IOAG-South1,602690.083,604800.000,2109.917,
IOAG-Equatorial - IOAG-South2,0.000,9923.705,9923.705,
IOAG-Equatorial - IOAG-South2,11849.856,53117.132,41267.276,
IOAG-Equatorial - IOAG-South2,55050.403,96310.571,41260.168,
IOAG-Equatorial - IOAG-South2,98250.938,139504.021,41253.083,
IOAG-Equatorial - IOAG-South2,141451.462,182697.482,41246.020,
IOAG-Equatorial - IOAG-South2,184651.975,225890.955,41238.981,
IOAG-Equatorial - IOAG-South2,227852.476,269084.439,41231.963,
IOAG-Equatorial - IOAG-South2,271052.967,312277.934,41224.967,
IOAG-Equatorial - IOAG-South2,314253.447,355471.440,41217.993,
IOAG-Equatorial - IOAG-South2,357453.916,398664.957,41211.040,
IOAG-Equatorial - IOAG-South2,400654.375,441858.484,41204.109,
IOAG-Equatorial - IOAG-South2,443854.823,485052.022,41197.199,
