sl_5_86400_20240503 Distances.csv
2024/05/03 07:47:00.0000 UTC

Generated: Tue Oct  8 16:56:28 2024,
Start: 2024/05/03 07:47:00.00, Stop: 2024/05/04 07:47:00.00,
TIME_UNITS,Distance STARLINK-31931 - STARLINK-32026,Distance STARLINK-31931 - STARLINK-31418,Distance STARLINK-31931 - STARLINK-5787,Distance STARLINK-31931 - STARLINK-11272 [DTC],Distance STARLINK-31931 - MoonARTEMIS1,Distance STARLINK-31931 - MoonARTEMIS2,Distance STARLINK-31931 - MoonIOAGEO,Distance STARLINK-31931 - MoonIOAGNO,Distance STARLINK-31931 - MoonIOAGNO 0001,Distance STARLINK-31931 - MoonIOAGSO,Distance STARLINK-31931 - MoonIOAGSO 0001,Distance STARLINK-31931 - MoonLRO,Distance STARLINK-31931 - MarsSat1,Distance STARLINK-31931 - MarsSat2,Distance STARLINK-31931 - MarsSat3,Distance STARLINK-31931 - MarsSat4,Distance STARLINK-32026 - STARLINK-31418,Distance STARLINK-32026 - STARLINK-5787,Distance STARLINK-32026 - STARLINK-11272 [DTC],Distance STARLINK-32026 - MoonARTEMIS1,Distance STARLINK-32026 - MoonARTEMIS2,Distance STARLINK-32026 - MoonIOAGEO,Distance STARLINK-32026 - MoonIOAGNO,Distance STARLINK-32026 - MoonIOAGNO 0001,Distance STARLINK-32026 - MoonIOAGSO,Distance STARLINK-32026 - MoonIOAGSO 0001,Distance STARLINK-32026 - MoonLRO,Distance STARLINK-32026 - MarsSat1,Distance STARLINK-32026 - MarsSat2,Distance STARLINK-32026 - MarsSat3,Distance STARLINK-32026 - MarsSat4,Distance STARLINK-31418 - STARLINK-5787,Distance STARLINK-31418 - STARLINK-11272 [DTC],Distance STARLINK-31418 - MoonARTEMIS1,Distance STARLINK-31418 - MoonARTEMIS2,Distance STARLINK-31418 - MoonIOAGEO,Distance STARLINK-31418 - MoonIOAGNO,Distance STARLINK-31418 - MoonIOAGNO 0001,Distance STARLINK-31418 - MoonIOAGSO,Distance STARLINK-31418 - MoonIOAGSO 0001,Distance STARLINK-31418 - MoonLRO,Distance STARLINK-31418 - MarsSat1,Distance STARLINK-31418 - MarsSat2,Distance STARLINK-31418 - MarsSat3,Distance STARLINK-31418 - MarsSat4,Distance STARLINK-5787 - STARLINK-11272 [DTC],Distance STARLINK-5787 - MoonARTEMIS1,Distance STARLINK-5787 - MoonARTEMIS2,Distance STARLINK-5787 - MoonIOAGEO,Distance STARLINK-5787 - MoonIOAGNO,Distance STARLINK-5787 - MoonIOAGNO 0001,Distance STARLINK-5787 - MoonIOAGSO,Distance STARLINK-5787 - MoonIOAGSO 0001,Distance STARLINK-5787 - MoonLRO,Distance STARLINK-5787 - MarsSat1,Distance STARLINK-5787 - MarsSat2,Distance STARLINK-5787 - MarsSat3,Distance STARLINK-5787 - MarsSat4,Distance STARLINK-11272 [DTC] - MoonARTEMIS1,Distance STARLINK-11272 [DTC] - MoonARTEMIS2,Distance STARLINK-11272 [DTC] - MoonIOAGEO,Distance STARLINK-11272 [DTC] - MoonIOAGNO,Distance STARLINK-11272 [DTC] - MoonIOAGNO 0001,Distance STARLINK-11272 [DTC] - MoonIOAGSO,Distance STARLINK-11272 [DTC] - MoonIOAGSO 0001,Distance STARLINK-11272 [DTC] - MoonLRO,Distance STARLINK-11272 [DTC] - MarsSat1,Distance STARLINK-11272 [DTC] - MarsSat2,Distance STARLINK-11272 [DTC] - MarsSat3,Distance STARLINK-11272 [DTC] - MarsSat4,Distance MoonARTEMIS1 - MoonARTEMIS2,Distance MoonARTEMIS1 - MoonIOAGEO,Distance MoonARTEMIS1 - MoonIOAGNO,Distance MoonARTEMIS1 - MoonIOAGNO 0001,Distance MoonARTEMIS1 - MoonIOAGSO,Distance MoonARTEMIS1 - MoonIOAGSO 0001,Distance MoonARTEMIS1 - MoonLRO,Distance MoonARTEMIS1 - MarsSat1,Distance MoonARTEMIS1 - MarsSat2,Distance MoonARTEMIS1 - MarsSat3,Distance MoonARTEMIS1 - MarsSat4,Distance MoonARTEMIS2 - MoonIOAGEO,Distance MoonARTEMIS2 - MoonIOAGNO,Distance MoonARTEMIS2 - MoonIOAGNO 0001,Distance MoonARTEMIS2 - MoonIOAGSO,Distance MoonARTEMIS2 - MoonIOAGSO 0001,Distance MoonARTEMIS2 - MoonLRO,Distance MoonARTEMIS2 - MarsSat1,Distance MoonARTEMIS2 - MarsSat2,Distance MoonARTEMIS2 - MarsSat3,Distance MoonARTEMIS2 - MarsSat4,Distance MoonIOAGEO - MoonIOAGNO,Distance MoonIOAGEO - MoonIOAGNO 0001,Distance MoonIOAGEO - MoonIOAGSO,Distance MoonIOAGEO - MoonIOAGSO 0001,Distance MoonIOAGEO - MoonLRO,Distance MoonIOAGEO - MarsSat1,Distance MoonIOAGEO - MarsSat2,Distance MoonIOAGEO - MarsSat3,Distance MoonIOAGEO - MarsSat4,Distance MoonIOAGNO - MoonIOAGNO 0001,Distance MoonIOAGNO - MoonIOAGSO,Distance MoonIOAGNO - MoonIOAGSO 0001,Distance MoonIOAGNO - MoonLRO,Distance MoonIOAGNO - MarsSat1,Distance MoonIOAGNO - MarsSat2,Distance MoonIOAGNO - MarsSat3,Distance MoonIOAGNO - MarsSat4,Distance MoonIOAGNO 0001 - MoonIOAGSO,Distance MoonIOAGNO 0001 - MoonIOAGSO 0001,Distance MoonIOAGNO 0001 - MoonLRO,Distance MoonIOAGNO 0001 - MarsSat1,Distance MoonIOAGNO 0001 - MarsSat2,Distance MoonIOAGNO 0001 - MarsSat3,Distance MoonIOAGNO 0001 - MarsSat4,Distance MoonIOAGSO - MoonIOAGSO 0001,Distance MoonIOAGSO - MoonLRO,Distance MoonIOAGSO - MarsSat1,Distance MoonIOAGSO - MarsSat2,Distance MoonIOAGSO - MarsSat3,Distance MoonIOAGSO - MarsSat4,Distance MoonIOAGSO 0001 - MoonLRO,Distance MoonIOAGSO 0001 - MarsSat1,Distance MoonIOAGSO 0001 - MarsSat2,Distance MoonIOAGSO 0001 - MarsSat3,Distance MoonIOAGSO 0001 - MarsSat4,Distance MoonLRO - MarsSat1,Distance MoonLRO - MarsSat2,Distance MoonLRO - MarsSat3,Distance MoonLRO - MarsSat4,Distance MarsSat1 - MarsSat2,Distance MarsSat1 - MarsSat3,Distance MarsSat1 - MarsSat4,Distance MarsSat2 - MarsSat3,Distance MarsSat2 - MarsSat4,Distance MarsSat3 - MarsSat4,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,7540.3325,13438.3129,6156.6404,12787.0735,369547.9356,365773.9283,377745.7852,376928.3348,376918.5856,379125.8127,370511.1306,373672.3969,294421103.9317,294373202.2794,294399552.8053,294413064.9684,11520.3932,9924.7584,11262.5707,364369.8060,360408.6748,372427.0488,371758.7979,371670.8142,373749.1266,365132.1509,368362.9413,294417673.4021,294369771.3164,294396121.6700,294409634.4218,11085.0874,2237.6888,357529.5105,354277.7584,366051.8772,365107.2281,365237.3600,367383.7504,358770.2680,361905.2333,294407906.0041,294360004.6306,294386354.8376,294399867.0979,9583.1612,368591.6583,365289.7085,377088.0568,376169.7724,376283.0697,378411.9622,369797.6650,372946.2998,294418242.7781,294370342.0170,294396691.9322,294410203.9534,359108.5927,355944.1441,367684.5150,366737.8548,366886.3223,368993.2891,360379.6617,363522.6901,294409054.8032,294361153.7327,294387503.7045,294401015.9471,29585.4806,20984.5507,14553.8484,21007.1620,20796.4235,18373.9719,15903.6734,294078228.8026,294030307.8181,294056665.6439,294070187.4710,15953.9958,22707.3570,15903.4133,19469.4456,14878.8898,16595.9801,294093254.2734,294045329.2030,294071689.2823,294085212.3651,11262.9174,5482.2332,6066.4562,9436.5952,5872.9251,294078188.9488,294030264.7089,294056624.1457,294070147.1775,8618.0298,14581.1009,15830.3922,10177.4456,294074858.9532,294026935.6731,294053295.1510,294066817.2560,11350.7044,12937.1734,8388.0844,294078366.0596,294030441.6364,294056801.5870,294070324.2181,8618.0298,7188.9872,294076726.8932,294028803.1289,294055161.8796,294068685.2346,5792.6045,294084586.1813,294036662.9284,294063021.4696,294076544.5871,294080410.5513,294032487.1996,294058846.0971,294072368.9107,68009.0581,34917.6031,11120.8965,46320.9219,57197.7919,29140.5117,
3600.000,8464.7704,11767.7304,5919.6391,12880.5155,360541.4345,357582.7662,369892.6149,366185.4456,368285.5038,369834.2281,362262.2603,364075.0733,294383459.9445,294338843.9910,294366496.7341,294377300.1665,13130.6223,11872.8874,10735.3297,366544.0521,363737.0617,375999.6438,372184.3376,374297.1596,375997.5355,368493.6959,370144.9226,294387713.8713,294343098.4517,294370751.3398,294381554.1671,9794.6353,8700.4132,364969.4515,361117.3638,373801.2058,370255.2935,372100.5659,373783.7182,366194.9154,368040.5470,294390995.2245,294346377.7324,294374031.6527,294384834.9137,10656.4793,357265.4113,353943.0899,366404.0521,362749.0903,364741.2215,366373.2453,358805.7770,360604.1257,294381799.1165,294337182.1870,294364835.6576,294375639.0043,363503.1699,359959.7325,372529.4663,368812.8863,370703.0185,372589.2427,365102.1874,366709.4124,294387547.0330,294342929.8239,294370584.1440,294381386.6964,30270.1082,20264.1609,13172.1688,21709.9570,20387.1661,20916.2678,15959.7519,294048905.8346,294004268.2035,294031931.4543,294042739.7670,17655.8794,21473.1272,16523.8731,18485.0871,14852.1128,16198.5697,294063655.9933,294019013.7677,294046679.8477,294057488.4720,9185.6053,7121.7283,3936.7542,11021.0912,6504.8605,294047293.0921,294002652.0061,294030317.2345,294041125.9615,8717.4557,11495.1492,15513.9677,5838.1746,294047539.0426,294002899.1449,294030564.0482,294041372.2063,10959.6052,15736.4408,7534.7616,294048788.0488,294004146.6449,294031812.5903,294042620.7130,8717.4557,8284.8144,294047560.5184,294002919.6171,294030584.4380,294041393.5051,10332.9937,294055543.6187,294010903.0815,294038567.4485,294049376.7667,294051491.6712,294006851.2956,294034516.2671,294045324.7291,68105.2079,32788.9193,18421.3570,49229.9843,51969.5212,28681.5421,
7200.000,3265.4627,10266.4707,6139.9370,12488.8706,362342.2243,359106.3837,370670.7192,365282.3021,369052.3608,369740.7920,364553.0852,364811.2358,294358268.2362,294317820.8989,294346945.2478,294349900.4322,11964.0315,8624.4401,12488.9559,359926.4012,356658.6460,368235.6852,362860.0071,366657.8760,367294.9274,362059.2517,362360.7376,294356399.3827,294315951.8515,294345076.1529,294348031.5050,7877.5350,9932.8859,368809.4248,366179.7959,377458.9963,372005.9894,375951.9351,376546.9194,371364.1065,371601.3338,294362011.3942,294321565.7878,294350688.8279,294353644.4014,9773.5412,368430.3224,365168.9815,376750.6557,371368.3214,375144.0137,375815.9167,370606.4180,370884.8485,294364077.0447,294323630.0715,294352754.1686,294355709.4093,369194.6617,366060.5041,377577.5731,372219.1423,376173.6406,376607.9741,371211.4718,371653.3109,294365222.8734,294324776.3509,294353899.4380,294356855.5085,30508.5786,18166.7545,12635.7181,21630.1129,19158.4324,22688.0955,17299.2644,294018936.2176,293978467.3753,294007603.0834,294010558.7672,18638.4411,19378.7570,16846.0767,16975.1193,14692.5903,14943.4235,294033182.3475,293992708.5633,294021847.6613,294024802.6114,6790.6933,8220.0347,2385.8508,12149.8751,6442.2970,294016901.9054,293976429.7713,294005567.6379,294008522.9412,9890.8332,7600.8647,13713.1377,6198.2173,294020289.1630,293979818.0208,294008955.3689,294011910.6433,9197.4662,17428.4322,10959.5498,294018809.8910,293978337.2245,294007476.0148,294010430.6311,9890.8332,5041.8486,294018501.6514,293978029.3519,294007167.2206,294010122.6206,7780.0640,294025428.9406,293984956.5951,294014093.9718,294017049.9349,294022932.4599,293982460.5999,294011598.1495,294014553.6340,67378.1978,29564.8712,26402.8483,52249.9714,43235.2209,25438.9038,
10800.000,4376.6898,12745.9991,7459.7559,12204.2641,371869.3890,369265.7701,378051.0728,372304.3993,378061.5736,375283.3077,374612.8492,373029.6364,294338173.0093,294302515.2649,294333244.4271,294329021.4392,10831.6576,7162.7132,11557.8337,369203.2484,366476.1129,375326.2152,369555.3809,375381.7299,372555.2286,371777.8647,370295.4819,294336456.5917,294300798.3868,294331527.6665,294327304.7460,9035.0470,4387.6323,359151.3848,356658.7334,365373.2069,359633.0624,365398.3165,362615.7262,361974.7796,360366.2577,294325932.6639,294290274.2700,294321003.8550,294316780.7670,7164.1082,366826.9519,364657.3093,373203.8390,367464.2692,373320.6717,370484.4476,369820.9422,368244.8203,294331915.5569,294296258.3891,294326986.9370,294322764.2193,360738.6122,358561.0186,367105.8134,361389.5627,367145.3194,364374.8931,363824.8837,362137.4812,294326003.3624,294290345.7475,294321074.8563,294316851.8648,30272.4092,15340.8395,15440.2658,20933.3881,17320.5417,23758.9880,18001.0714,293988591.1731,293952910.2518,293983654.4930,293979427.9399,18627.4456,15425.4188,16734.2401,14751.3803,14173.3309,12927.0684,294002076.8653,293966390.8494,293997138.9739,293992911.2055,6339.6614,8858.3377,4202.2156,12936.3281,6489.8614,293987682.7243,293951998.9201,293982745.3108,293978518.1064,11859.7136,4763.4378,10007.2467,4149.8037,293993712.7275,293958029.0804,293988775.2304,293984548.1554,7277.6207,18120.2099,8452.8986,293988713.1720,293953028.6079,293983776.1106,293979548.3204,11859.7136,2499.1805,293991247.9887,293955563.8587,293986310.5890,293982083.2376,11325.6860,293994691.9721,293959007.0758,293989753.6309,293985526.6733,293993743.5015,293958059.3461,293988806.0941,293984578.7379,65849.4192,25586.8295,28605.4223,55269.6566,39393.7196,20378.7423,
14400.000,8752.7276,13053.0667,8091.9407,12326.6406,360879.5117,359068.5587,363655.5210,361161.2500,366087.4795,358140.7310,364292.7598,361761.2752,294297813.3279,294267267.0452,294299652.9249,294292010.9977,12597.5049,11349.9744,9550.3916,366465.8408,364846.6353,369324.2066,366921.4866,371657.8966,363856.2582,370181.8657,367509.9584,294301622.9710,294271077.6047,294303463.1388,294295821.2739,9760.9345,6884.5398,370523.9432,367994.7730,372998.3568,370303.4850,375268.8999,367358.8236,373461.4339,370997.1045,294309418.3865,294278871.2094,294311258.0333,294303615.8141,7611.5444,361027.1256,358638.6442,363553.2801,360911.5704,365811.9390,357942.3867,364112.4615,361590.0384,294299836.8621,294269289.3924,294301676.5153,294294034.2043,367471.7270,365099.8381,370007.2391,367392.6691,372184.5115,364407.4353,370673.5770,368077.2062,294305381.9846,294274835.0471,294307222.0179,294299579.7246,29505.1732,12963.5493,21424.8336,19732.5207,18107.8882,24173.6388,17918.2273,293958169.6473,293927600.5315,293960003.5145,293952356.7985,17550.5392,8645.4004,16094.7711,11541.0550,13145.2098,12386.2221,293970605.7694,293940031.6224,293972438.8450,293964790.8947,9342.6354,9196.8959,7712.4209,13452.5346,6106.1570,293959905.1991,293929333.6639,293961738.6757,293954091.3699,11504.0803,4732.1792,8145.5597,3756.3307,293965644.0610,293935071.1397,293967477.2014,293959829.6005,11374.4110,17871.0656,11132.8383,293958811.5852,293928239.1802,293960645.3807,293952997.6879,11504.0803,4182.1373,293967032.8475,293936460.7551,293968866.2258,293961218.7874,8432.7553,293963745.7715,293933172.3994,293965578.3502,293957930.8257,293963776.0265,293933203.6859,293965609.2134,293957961.7721,63563.3494,21538.1884,27097.8432,58098.3677,41888.3376,16445.8617,
18000.000,6751.7182,10489.6137,7943.5392,12042.7886,368133.8795,366384.8319,366541.6327,368832.0193,371415.3040,363091.2116,371555.9324,366796.3305,294277176.5838,294251759.2495,294285677.1985,294277425.9424,13082.0683,12021.6663,11035.0241,363936.9832,362041.3239,362277.3593,364531.2673,367226.9179,358731.4455,367132.4754,362505.1556,294274270.5803,294248852.5012,294282770.8636,294274519.4316,7578.9810,10773.2332,368685.1150,367699.4003,367435.0605,370032.6946,372465.2329,364148.0281,372638.1805,367880.8874,294274861.2578,294249445.6212,294283361.8578,294275110.9612,8488.1849,373829.4759,372407.8705,372388.2101,374816.1979,377364.1398,368984.5628,377439.3928,372727.6334,294281496.2766,294256079.9842,294289996.8436,294281745.8060,371259.3064,369762.8465,369784.7330,372214.7245,374902.6804,366268.7358,374630.2969,370119.6616,294280074.9007,294254658.0279,294288574.9981,294280323.8120,28099.1283,12614.5499,23552.1858,18137.4262,20791.5627,23953.4099,19422.6306,293927980.4556,293902541.6136,293936477.2927,293928221.2685,15506.3232,5465.1849,14810.5787,9812.0831,11463.4932,8720.1616,293939037.9263,293913594.3435,293947534.3930,293939277.3431,11250.7661,9408.7155,9129.4380,13675.2151,6866.5881,293933428.4886,293907987.5637,293941925.1702,293933668.6957,9601.0499,8936.1230,10310.5958,4622.7748,293934923.4540,293909480.5347,293943420.0384,293935163.1357,14649.0728,16697.2345,8589.6879,293929444.3485,293904002.6721,293937941.3118,293929684.6932,9601.0499,6235.4323,293939590.6563,293914148.5887,293948087.0435,293939830.3107,10538.8371,293932997.7833,293907554.6387,293941493.8286,293933236.8489,293935454.2888,293910012.1847,293943950.9072,293935694.1793,60587.6730,18610.8592,24879.9336,60439.0662,46683.4274,14636.0276,
21600.000,192.0070,11363.1047,8519.1593,11541.8997,373088.7188,372475.3677,367770.5036,374570.5700,375049.2248,367962.3939,376570.4657,372007.1692,294252567.5447,294232002.4886,294267037.8985,294260085.1928,11286.3049,8414.2086,11530.2126,372989.8905,372375.3933,367670.9302,374472.5406,374952.3099,367859.6435,376467.7027,371906.5739,294252491.5564,294231926.4847,294266961.9038,294260009.1911,6194.4066,7348.4022,362677.0892,361785.8511,357204.3148,363889.4960,364448.0123,357346.2230,365949.5691,361407.0616,294243854.7008,294223288.4007,294258325.0646,294251372.1698,5932.1849,364683.8664,364178.2627,359418.1221,366269.0838,366713.1047,359633.4264,368243.3456,363668.6725,294244253.1489,294223687.7962,294258723.4543,294251770.6672,362936.2075,362501.6403,357710.5297,364520.3350,364913.5630,358048.3118,366658.2545,362001.6422,294241871.6646,294221306.5950,294256342.1705,294249389.5715,25828.5122,14756.4779,23855.2950,16317.0732,22771.4505,23101.5427,17924.9599,293898323.3719,293877737.1539,293912792.4864,293905835.5587,12786.0128,5323.2339,12672.1516,9257.3197,8938.2063,8321.6299,293907633.6871,293887043.2551,293922102.7640,293915145.1456,12452.1962,9581.8592,9800.3343,13485.1751,6074.0779,293907800.4160,293887212.2294,293922269.5205,293915312.2756,8617.9221,12938.0961,11350.7704,8841.7455,293904501.8811,293883911.8841,293918971.1104,293912013.6695,15830.4797,14580.3453,9109.5832,293900968.7220,293880380.1462,293915438.0277,293908480.8654,8617.9221,7042.1545,293910713.1062,293890123.4420,293925181.9603,293918224.3034,7604.5912,293902865.6265,293882275.3184,293917334.4451,293910376.6614,293905330.0149,293884740.8382,293919799.0274,293912841.5607,57013.6230,18092.6983,23795.2217,61902.8134,51469.1304,14748.0769,
25200.000,6991.3895,13457.0516,9593.3463,11562.7915,362525.6971,362431.5864,354258.4371,363873.6444,362322.9754,357816.9276,365500.5569,359260.2548,294214593.7607,294198333.5900,294233737.8554,294229426.1982,11561.5524,8673.8131,8989.7433,366615.3726,366641.8100,358446.4646,367991.7250,366428.4561,362145.3634,369765.6931,363449.9554,294217411.0773,294201151.7055,294236555.2447,294232243.9080,8167.0863,5257.9160,375164.2110,374780.8439,366690.6216,376196.3410,374768.0795,370190.1238,377880.3418,371636.9880,294227840.8828,294211580.7291,294246985.0199,294242673.4648,3688.3448,368023.7061,367534.2262,359475.1840,368890.7425,367518.2888,363021.1092,370678.4550,364393.4444,294221292.3968,294205031.7348,294240436.6075,294236125.1279,371544.4492,371112.5767,363039.6649,372464.6272,371073.7621,366604.3107,374256.7821,367966.2566,294224333.6992,294208073.3945,294243477.9061,294239166.4853,22103.1809,18109.1566,23282.4129,14641.9551,23978.8936,21615.8647,20184.7761,293869470.6216,293853191.4563,293888614.9521,293884300.2598,10004.1982,6572.3874,9173.1384,9358.2627,5422.0161,3866.1247,293876753.0285,293860470.4599,293895897.5005,293891582.4968,13207.3916,9620.0362,10182.2516,12704.3074,6299.5976,293882438.0983,293866156.8812,293901582.5175,293897267.6453,8717.6109,15737.0506,10959.2560,7675.3912,293875039.5853,293858757.2124,293894184.1683,293889869.4602,15513.6601,11494.1692,7606.6078,293873764.5399,293857483.4283,293892909.0324,293888594.3511,8717.6109,9175.0426,293881793.9891,293865511.3046,293900938.3206,293896622.9672,8031.4355,293873814.6255,293857531.8465,293892959.0201,293888643.7961,293878922.1105,293862640.0906,293898066.5775,293893751.6656,52956.8083,19865.7659,24472.3346,62132.5351,55271.7010,15663.1628,
28800.000,8692.8037,11804.3007,9878.0178,11443.0757,373750.8860,370719.9590,363791.8483,374309.7538,370871.4101,369404.2664,374927.5420,370616.2263,294199527.0748,294186803.9002,294221600.4607,294220589.3103,13310.9353,12443.5154,9015.8174,369023.2498,365855.1048,358901.5707,369560.8279,366064.9015,364344.2054,370024.5646,365730.7714,294196309.6626,294183585.4786,294218383.1114,294217371.5780,8122.6660,10576.0665,368203.3447,365608.5031,358757.3850,369391.1951,365708.8268,364393.9686,369894.7930,365522.9578,294191628.7957,294178906.5850,294213702.1059,294212690.7651,6384.4666,375476.0464,372767.1149,365892.7559,376577.8013,372901.6247,371442.5101,377025.1304,372669.3051,294199448.6567,294186726.3136,294221521.9733,294220510.5134,372996.3991,370128.5079,363225.4176,374002.7129,370313.8328,368642.5188,374347.3812,370012.7338,294198407.2453,294185684.0197,294220480.6188,294219468.8930,16493.9952,21307.7208,22119.0014,14046.2718,24489.9070,19555.0253,17439.5496,293841650.1096,293828909.8080,293863724.6916,293862711.6732,7462.4554,10049.5900,3335.7654,10453.6416,5320.3883,1185.4267,293849391.8294,293836649.3536,293871466.5687,293870453.5203,13631.9511,9161.2537,10284.5004,11150.0977,7088.2973,293856837.8801,293844095.3659,293878912.6226,293877899.5908,9891.2369,17428.7448,9196.7590,10387.6207,293846815.1846,293834072.3633,293868889.9610,293867877.3407,13712.4058,7599.8444,4520.1706,293848272.3917,293835530.3840,293870347.1002,293869334.1695,9891.2369,9303.1820,293853440.8568,293840697.1331,293875515.6744,293874502.1803,4869.0938,293846507.9267,293833764.7436,293868582.7156,293867569.6022,293849842.1389,293837099.5005,293871916.8889,293870903.7990,48558.8884,22314.5713,26087.1520,61007.9846,57449.8161,15974.2180,
